SolidityFile,GasCost,ACI,PM,EF,AZ,LI,IFF,UMA,SB,RLV,GV,NLF,NU,IP,NM,MA,EC,BV,NE,DF
0xf2570186500a46986f3139f65afedc2afe4f445d_RealOldFuckMaker.sol,0.00362688,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.125
0xf2bad87c0d0ea8bda69c722368df4f79d92ee6c9_REBELCOIN.sol,0.0185903,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.128205128
0xb30d7c1e6c74e46e9034f13740b7f10e39860cee_ReceiverPays.sol,0.00747406,0,3,0,0,0,0.5,0,0,0.5,2,0,0.5,0,0.5,0,0.2,0.142857143,0,0.133333333
0x290bdb17bc906d8d2c09f43302f86538bf4bb1a5_Reciprocation.sol,0.04247934,1,10,0,1,0,0,0,0,0.545454545,8,1,0.083333333,9,0.125,0.5,0.269230769,1,4,0.0859375
0x71f2ea939984349838578fbd20fd25e649c1d6a3_RecoverEosKey.sol,0.00674074,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0.125
0x24f9c2c5032d22153e97205b93339f3496a3a3b5_Redeem.sol,0.04261406,3,10,0,3,0,0.166666667,0,0,0.416666667,8,3,0.972972973,6,0.125,0.066666667,0.136363636,0.230769231,1,0.118811881
0x2f5c8d7259b48078c0b6c0a7cf6269e3817680e5_Refund.sol,0.00204956,0,10,0,0,0,0.285714286,0,0,0.571428571,4,0,0,2,0.25,0,0,1,1,0.583333333
0x4e1c575ee7348020e1a9acac279b5be1b95ab924_Refunder.sol,0.00350986,1,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.777777778
0xBbBe7e8215Da04D4165A670d0d9b8e0473944a80_Registra1000.sol,0.00470524,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.181818182
0x282c3971f8041bf4ab8b0d2ad0875e94958f8940_RENAULT_301201.sol,0.01842176,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x127c4605cfe96c4649a58ff6db7b216440c9efa2_Rescue.sol,0.00524202,0,1,2,0,0,0,0,0,0.666666667,2,0,0,0,0.5,0,0,0,0,0.176470588
0x0014966c7439d8c10aaf0204036198236d9b0912_Reservation.sol,0.04348084,4,67,1,9,0,0.162790698,0,0.285714286,0.627906977,76,4,0.161849711,15,0.105263158,0.4,0.378881988,0.897435897,10,0
0x9025f468ae43707539ea9c523c9f72b7efca6df0_RESERVED.sol,0.0306835,6,0,1,1,0,0.833333333,0,0,0.166666667,15,1,0.444444444,0,0.266666667,0,0.357142857,0,0,0.063829787
0xc7e454770433c071dd1863eeB27FB7e1adBD3361_RESPAY.sol,0.00987262,0,4,1,0,0,0,0,2.5,0,3,0,0,0,0,0,0,0,0,0.119047619
0x0e288021dec21a037ce605d24025fc7a4f2a9def_Reternal.sol,0.03118598,3,3,1,0,0,0.111111111,0,0,0.555555556,19,1,0.979591837,14,0.052631579,0.5,0.142857143,0.071428571,5,0.050561798
0x29638d9c4ee1cf25397de06a1c849721a692d143_ReternalETH.sol,0.0318051,3,3,1,0,0,0.111111111,0,0,0.555555556,19,1,0.979591837,14,0.052631579,0.5,0.142857143,0.071428571,5,0.050561798
0x8c58cbca117db4b49f3c50e95e6ab11c3c27d3ba_RETHCrowdsale.sol,0.00942286,0,5,0,0,0,0,0,0,0,5,0,0.428571429,3,0,0,0,1,1,0.166666667
0x993551184c994737dada24d6a0c6b54ee0196971_RETHToken.sol,0.02312828,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x376c128eb3d734912de09f6ad9a8609e3f87e13f_RevertReason.sol,0.0046035,0,3,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0.25
0x2b93194d0984201ab0220a3ec6b80d9a0bd49ed7_RewardsGiftToken.sol,0.02314124,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x94603d4a41856bccb75cc3603af19fc161a7b6b6_RfsCoin.sol,0.03056302,8,17,0,1,0,0.260869565,0,0,0.52173913,28,2,0.205882353,6,0.142857143,0,0,0.090909091,2,0.127777778
0x5d4172156a9b54f6805c41f7487aa4fa89eb33da_RgiftTokenSale.sol,0.01748424,0,8,1,1,0,0,0,0,0,5,0,0.375,3,0,0,0,0.5,1,0.157894737
0xbb4d215a3bc9d87eb10ace769fbe1def7e06a0d1_RHUCoinTokenERC20.sol,0.0260341,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.140625
0x77e79f7c8e256f3fbf009abd4503e5374f93a774_RICEBALLZ.sol,0.05117198,5,23,0,2,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0x1772eea64df54e19728e695008d31c1289ac620d_RiceFarmer.sol,0.02717642,0,14,1,1,0,0.2,0,0,0.7,12,0,0,0,0.333333333,0,0.272727273,0.1,0,2
0x950b6b04d4822492223694f64addf085fdcabd56_RickAndMortyShrimper.sol,0.037758,0,18,0,0,0,0.173913043,0,0,0.652173913,14,0,0,0,0.285714286,0,0.230769231,0.090909091,0,1
0x5d4cbcd30515d78370f35c5e45427dd576922225_RigIdle.sol,0.1000485,40,36,10,7,0,0.078431373,0,0,0.68627451,26,11,0.119760479,6,0.615384615,0.695652174,0,0.101694915,2,0.096958175
0x012259fdb06c0f5fe189a6f4afcd962a4057dd62_RigoBlock.sol,0.05628098,18,26,0,14,0,0,0,0,0.692307692,23,2,0.0625,8,0.173913043,0.571428571,0.346153846,1.625,3,0.106557377
0xd4e61b22638c9b5702a3889839dbd45966474555_rik.sol,0.02303172,0,7,1,0,0,0,0,0,0.777777778,10,0,0.222222222,6,0.3,0,0.333333333,2,2,0.138461538
0xcceef8f69000d662f490f2663e33acdc05cf58ff_RipeXToken.sol,0.01795742,0,3,0,1,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.12195122
0x33ddc60a8f2ca78dfe0d10acbe6a1bcb6dc282e1_RipplePro.sol,0.02086398,0,6,0,0,0,0.142857143,0,1,0.428571429,6,0,0.230769231,3,0.5,0,0.333333333,1.5,1,0.14893617
0xd7517bbb13b8e80ca28eec2979b19bf3178fa5bd_Riveth.sol,0.03962612,0,8,0,5,0,0.692307692,0,0,0.730769231,15,1,0.013513514,0,0.133333333,0.5,0.234042553,0.066666667,0,0.139037433
0xb074736e2aa30e9fd416190bd3b08206be1fccc0_RK40Z.sol,0.05831028,1,24,0,2,0,0.1,0,0.666666667,0.7,13,1,0.128205128,14,0.384615385,0.833333333,0,4,5,0.144927536
0x1d9ed8e4c1591384a4b2fbd005cccbdc58501cc0_RNDInvestor.sol,0.05013192,2,19,0,8,0,0.136363636,0,0,0.681818182,16,3,0.75,17,0.25,0.8,0.366666667,0.928571429,7,0.104761905
0x672b577823a3b630edbd8fad28dee21e2fc29534_RoccoBit.sol,0.02453824,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,5,2,0.14516129
0x34b2bd208358462e79029b4236a29fad7158b6a9_RockInvest.sol,0.01175516,0,4,1,2,0,0.4,0,0,0.8,6,0,0,0,0.5,0,0,0,0,0.23255814
0x74caf5a02bed9de4912eb0b8ebdba53fae75f9a1_ROIcrowdsale.sol,0.01443488,0,7,0,0,0,0,0,0,0.142857143,5,0,0.285714286,3,0,0,0,1,1,0.142857143
0x15de05e084e4c0805d907fcc2dc5651023c57a48_ROItoken.sol,0.01794686,0,4,0,0,0,0.2,0,0,0.4,6,0,0.272727273,3,0.5,0,0.333333333,2,1,0.135135135
0xe651b926a0b94a4832b2e7fcb2533c41d41291fe_RollToken.sol,0.02675904,0,7,1,0,0,0.111111111,0,1,0.555555556,7,0,0.176470588,5,0.428571429,0,0.352941176,2.5,2,0.140625
0x446dd89902f3b4527277ab7633032766b20b590f_RomeToken.sol,0.04101634,0,11,1,0,0,0.2,0,1,0.333333333,12,0,0.035714286,16,0.333333333,0,0.243243243,5,5,0.120967742
0x92f6096a93a6ebb6bc439831a7f30f1e6020f184_ROPE.sol,0.03140516,0,10,0,0,0,0.090909091,0,1,0.454545455,8,0,0.1875,5,0.375,0,0.363636364,3.5,2,0.126436782
0x062e659a3c8991bc1739e72c68edb9ac7b5a8ca7_RouletteGame.sol,0.00698792,0,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.119047619
0xdca82e4dfbce4442b19a85df47fd64aeaaf55d9f_RouletteRules.sol,0.0720455,261,3,0,1,0,0,0,0,0.666666667,2,3,0,0,0,0,0,0,0,0.019480519
0x4d75fe6b4a5136b5b1309c90548527943b5a5e3f_RSASHA1Algorithm.sol,0.01914392,22,0,2,3,0,0.805555556,0,0,0.944444444,1,4,0.986111111,1,0,0,0.568965517,0.272727273,1,0
0x247cd17dac5aec68abc5d4607d77621e2a55b315_RSASHA256Algorithm.sol,0.0125064,22,0,2,3,0,0.8,0,0,0.942857143,1,4,0.986111111,0,0,0,0.568965517,0.272727273,0,0
0xc352a761da01fa8c05f5a83cd07cc3237054e42e_RTB1.sol,0.04012694,0,5,9,2,0,0.3,0,0,0.75,14,1,0.02,11,0.357142857,0,0.142857143,0.5,4,0.181818182
0x16279c03cc9373406111c585afe558be9b515443_Rubid.sol,0.01846978,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.131578947
0xd0a8b8d49cd9fa798171b36f2297bec75981c358_RusalCdsTok20221212IV.sol,0.01843584,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x4ed88a8ebc9fd22fc0233500b7ef11e9aedfa665_RusalCdsTok20221212V.sol,0.01843328,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x91651dd19b056456dd7cf97a2bec5a7544c22ad5_RusalCdsTok20221212VI.sol,0.01843328,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x79e73221b1a60878fc9aa87617526606e1c96a9a_RUSSIA_WINS.sol,0.01842056,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x035c8119a68a8f762fe2731fa190a5afcba653a3_RVLS.sol,0.02596828,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xc35924a3661bbadabbba4f1823fa74fcafcb08ef_RxPharma.sol,0.02313484,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x6f049db0edbcd2e41bc14ae4f3bdf44f2c40e1c8_RXPSale.sol,0.01713862,0,9,1,0,0,0,0,0,0,6,0,0.222222222,3,0,0,0,1,1,0.212765957
0x1ab8991d086831556b5846760f527b0b0b4f4af5_s_Form001.sol,0.0080165,0,0,0,0,0,0,0,5,0.333333333,2,0,0,0,0.5,0,0,0,0,0.2
0x1fecdc11d045cfe5a564610c23120ebe35852cb3_s_Form003.sol,0.01299704,0,0,0,0,0,0,0,9,0.4,2,0,0,0,0.5,0,0,0,0,0.227272727
0xce6aa4d66f9ccce1f5f21d004ff66f99c9284cb4_s_Form004.sol,0.02299148,0,0,0,0,0,0,0,17,0.444444444,2,0,0,0,0.5,0,0,0,0,0.243243243
0xd6b003934a34bd643f3da07dd8e76e05247252e1_S9token.sol,0.01174422,0,1,0,1,0,0,0,0,0.75,6,0,0.428571429,3,0.166666667,0,0.5,0,1,0.117647059
0xf3f3dd2b5d9f3de1b1ceb6ad84683bf31adf29d1_SAFE_GIFT.sol,0.00907422,0,7,1,1,0,0,0,0,0.125,5,0,0,0,0,0,0,0,0,0.129032258
0xd012717342c0a7a24b840605fe7756f6094c9570_SafeDif.sol,0.06791706,27,8,1,7,0,0.368421053,1,0,0.578947368,12,5,0.027522936,0,0.416666667,0.192307692,0.090909091,0.103448276,0,0.088785047
0xbfb3b6972a814e2f6ed6d6fb9f9e47cd0b13720a_SafeDivs.sol,0.03794768,4,5,1,3,0,0.4375,0,0,0.5625,9,2,0,0,0.333333333,0,0.083333333,0.03030303,0,0.117647059
0xb655d58ab703c8755104468c20a1d4107d22e8e3_SagaGenesisToken.sol,0.0255325,0,4,6,1,0,0,0,0,0.5,12,0,0.058823529,11,0.25,0,0,2,4,0.112359551
0xc999e5490773fb2e69557a863dcb8a7d3508604f_SaiContest_Gaia.sol,0.0194015,0,4,0,0,0,0,0,0,0.2,12,0,0,0,0.083333333,0,0.125,0,0,0.047619048
0x0f620c8c7c250310360ca7c5feb4a132fc063129_SAL.sol,0.02566892,0,8,0,1,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.375,2.5,2,0.138461538
0xae3bf0f077ed66dda9fb1b5475942c919ef3bb0d_Sandstone.sol,0.0066013,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.172413793
0x247926c7fcae9b636be6c8e706d8fb1d313fe4e5_SAOUDI_ARABIA_WINS.sol,0.01842952,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x9c06d37cf351617ee38ef52ff1fa26a774feab8d_SAUBAERtoken.sol,0.00873058,0,0,0,0,0,0,0,0,0.5,7,0,0.142857143,6,0.428571429,0,1,0,2,0.095238095
0xb0365d6e0af52bf71f18069c16b9d1f6b935d39b_SaveData.sol,0.0081212,0,2,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,0,0.181818182
0x66145ee134cd72f7f51996019c4cbaee22e09abd_SBGCrowdsale.sol,0.01876164,0,10,1,0,0,0,0,0,0,6,0,0.1,3,0,0,0,1,1,0.20754717
0xb5980eb165cbbe3809e1680ef05c3878ce25dacb_SBGToken.sol,0.02313604,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x7b3f8bb65e53cab281fee4d62c6484cb8098e0a9_SbuyToken.sol,0.02778218,0,8,0,4,0,0,0,0,0.375,9,0,0,6,0.333333333,0,0.266666667,0,2,0.114285714
0xe0d69883e1e4e82274b30da4557720148c48ecb3_SCAMTokenICO.sol,0.01755394,0,10,0,0,0,0,0,0,0.1,6,0,0.222222222,3,0,0,0,2,1,0.192307692
0xb22dc0bb4290f6c0b09702e03b8cc74310d94d49_SCAMTokenICO1.sol,0.01750964,0,10,0,0,0,0.090909091,0,0,0.181818182,6,0,0.153846154,3,0,0,0,1,1,0.211538462
0x7a3d51a14f2b1fdf3e9347cd469c0a0070f7d1b1_ScareERC20Token.sol,0.018015,0,4,0,0,0,0,0,0,0.75,6,0,0.1,6,0.5,0,0,0,2,0.1
0x0bB664f7b6FC928B2d1e5aA32182Ae07023Ed4aA_SchmeckleToken.sol,0.02551522,0,0,0,0,0,0.111111111,0,1,0.555555556,6,0,0.2,5,0.5,0,0.4,2.5,2,0.142857143
0x57e84e2c6dfd300f798794f8b330a2a519114b3d_Scicoins.sol,0.02425606,0,6,0,0,0,0.454545455,0,0,0.727272727,6,0,0.068965517,5,0.5,0,0.217391304,1,2,0.234042553
0x3a80cc23fe58b2acc26cfa3a1e0eea06ea846b59_ScicoinsICO.sol,0.01751348,0,10,0,0,0,0.090909091,0,0,0.181818182,6,0,0.153846154,3,0,0,0,1,1,0.215686275
0x38e308c4ac50fd6c31c5f53d7b25f25116d80a3a_ScriniumPresale.sol,0.0280124,0,5,6,0,0,0,0,0,0.545454545,12,0,0.055555556,11,0.25,0,0,2.5,4,0.115789474
0xd73f1bcb7143776cadc3faf6cdd089267aca184c_SealCrowdsale.sol,0.01768598,0,8,1,0,0,0,0,0,0,5,0,0.125,3,0,0,0,0.5,1,0.134328358
0x77070dd59c298d766585de4b5ec2b4549ab28ecc_SealPrivateCrowdsale.sol,0.01566126,0,8,1,0,0,0,0,0,0,4,0,0.166666667,3,0,0,0,1,1,0.219512195
0xc2b9e65174264159677520d951e543f9235af946_SealToken.sol,0.02312068,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x2183054f55a40e42734740a8068baaa848669f0f_SEAPORT_Portfolio_I_883.sol,0.0184436,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x1a699c9d8a34f7a60328bf5f3a3dbf10a3ad5baf_SEAPORT_Portfolio_II_883.sol,0.01844616,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xc8a00f39f175645747a9586f52f73d1f39cec16d_SEAPORT_Portfolio_III_883.sol,0.01844872,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x682b209746d5dc7af7a1bced1f88759b3fbadbc5_SEAPORT_Portfolio_IV_883.sol,0.01844616,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x562f0c1d080be544b3095d02abcdb9786249a416_SEAPORT_Portfolio_V_883.sol,0.0184436,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x74a376c25a6306c636aea7e9ea2b2c6dff5c0030_SEAPORT_Portfolio_VI_883.sol,0.01844616,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x4f2254768302c0770d37bd99e16165a83f561bb4_SEAPORT_Portfolio_VII_883.sol,0.01844744,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x615ffec09febab3df71f82707d72be3b074e0fe3_SEAPORT_Portfolio_VIII_883.sol,0.01845128,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x98dD84000435F6c6E0232b8918Dd623F144b00fA_secondContract.sol,0.0042706,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.142857143
0xebbdcd19b78d32fefa3c250b87f6fd7550cb911d_SecretToken.sol,0.05720066,18,26,0,11,0,0,0,0,0.692307692,23,2,0.0625,8,0.173913043,0.571428571,0.346153846,1.625,3,0.107883817
0x183baee572249ab21999034277c8c64cccceacfa_SEGFAULTCOIN.sol,0.05121492,5,23,0,2,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0x4cc19356f2d37338b9802aa8e8fc58b0373296e7_SelfKeyToken.sol,0.0280188,0,45,0,4,0,0.181818182,0,0,0.4,56,0,0.158415842,21,0.142857143,0,0.125,1.25,13,0.572916667
0x11a7a1afb7e1a725640736b009b3d796b75df6e8_Seminolium.sol,0.0150549,0,2,0,0,0,0.333333333,0,0,0,7,0,0.3,3,0.428571429,0,0.285714286,0,1,0.115384615
0x5815182a0e30aa0ECad298C34cd905e6A854e406_SemixToken.sol,0.02602882,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.140625
0x82d4fae5b529fd52e464bcf7d5d737d0fd313f37_Send69Wei.sol,0.00444004,0,2,0,0,0,0,0,0,0,3,0,0,0,0.333333333,0,0,0,0,0.086956522
0x8EfCE6E8f95cF74340c8c836Fca8e16894490183_sendblocker.sol,0.00146704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0xe676922f11a93c9dc2b756dc2f0a724e322d966d_SendGift.sol,0.01441542,0,3,0,0,0,0,0,0,0.25,4,0,0,1,0.75,0,0,0.333333333,1,0.097560976
0xbaaffc2f4074863bf0ced1dc61e5410fad075cec_sendlimiter.sol,0.0015796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x70e531091d82e183f7246012d1566c3fe1315625_SendToMany.sol,0.00761996,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.166666667
0x635b7b07383961572c40c6b26f23a002782c7fe8_SENEGAL_WINS.sol,0.01842184,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x4852c92468406e55e844ef38a4394f723fec39b6_SENIUM.sol,0.01847098,0,3,0,0,0,0.4,0,2,0,9,0,0.357142857,6,0.333333333,0,0,0.5,2,0.131578947
0xbee6b26f5bf07b1185edb84c6316f225096880e2_SEO.sol,0.01069432,0,8,0,1,0,0,0,0,0.375,10,0,0,0,0.2,0,0,2,0,0.137931034
0x4d50c99294daa84d8de9b2a5b9b6a6d9a8d88aa3_SERBIA_WINS.sol,0.01842056,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x7dedb9caddf41e3e8fa2fab0cb521a5dd4007648_serverConfig.sol,0.01575082,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.19047619
0x2066a2E0cd7f19589f582E2FC9Af9669Cc9e02F1_SetherToken.sol,0.02800984,0,5,6,0,0,0,0,0,0.545454545,12,0,0.055555556,11,0.25,0,0,2.5,4,0.115789474
0x2ada0cddb716033e52c3d591ad12a59103230e52_SGEICO.sol,0.0176372,0,8,1,0,0,0,0,0,0,6,0,0.3,3,0,0,0,0.5,1,0.18
0x2bd0a6cb33205225c653975d57ce1c937fa6310f_SGEPreICO.sol,0.01764256,0,9,1,0,0,0,0,0,0,6,0,0.222222222,3,0,0,0,1,1,0.204081633
0x40489719e489782959486a04b765e1e93e5b221a_SGEToken.sol,0.02314636,0,6,0,0,0,0.142857143,0,0,0.571428571,6,0,0.214285714,5,0.5,0,0.357142857,4,2,0.12962963
0x4e89a683dade995736457bde623e75f5840c2d34_SHA1Digest.sol,0.01010954,18,0,2,3,0,0.842105263,0,0,0.947368421,1,3,0.97826087,1,0,0,0.517241379,0.315789474,1,0
0xf7ed1c9c99ece4a8b0a9ab115967dbea52459db6_SHA1NSEC3Digest.sol,0.014524,5,0,2,1,0,0.666666667,0,0,0.944444444,0,2,0,1,0,0,0.782608696,0,1,0
0x7b4f29f76299d2677ccf885a1ebff533e26ce296_SHA256Digest.sol,0.00339422,18,0,2,3,0,0.833333333,0,0,0.944444444,1,3,0.97826087,0,0,0,0.517241379,0.352941176,0,0
0x36f6a1353a3e1c008782e86bfe551c6f8b8c3370_Shadow3D.sol,0.05236074,5,23,0,2,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0x8f8738bb17bf9f0251389bcec6fec4a9cb4f49b3_ShadowPeak.sol,0.0282237,8,15,0,1,0,0.4,0,0,0.6,28,2,0.191489362,0,0.071428571,0,0,0,0,0.117370892
0x685f1d93d7dae1f9843a478b90b1701e5d7ebbae_ShadowSpike.sol,0.02810276,8,15,0,1,0,0.4,0,0,0.6,28,2,0.191489362,0,0.071428571,0,0,0,0,0.117370892
0x3a92b0fa21043e14a021821ba9371a8ed01ec5dc_SharderToken.sol,0.058495,0,19,0,9,0,0.441176471,0,2,0.617647059,28,0,0.675675676,14,0.214285714,0.857142857,0.120689655,2,10,0.168316832
0x1db45a09efcdd8955b1c3bb855b5a8d333446bff_Share.sol,0.02585132,0,9,0,0,0,0.1,0,0,0.1,7,0,0.434782609,16,0.571428571,0,0.2,0.5,8,0.104166667
0x127cae460d6e8d039f1371f54548190efe73e756_ShiftCashExtraBonus.sol,0.02570426,0,8,0,1,0,0.111111111,0,1,0.555555556,6,0,0.1875,5,0.5,0,0.352941176,2.5,2,0.14516129
0x3b3be48f704e00d3bde3049d6044ffe01862280d_shinechain.sol,0.02593456,0,8,0,0,0,0.111111111,0,1,0.555555556,6,0,0.133333333,5,0.5,0,0.375,2.5,2,0.14516129
0x2aac6e4eb55d57f2a08d16d5000cfab7cebb4819_SHIT.sol,0.05098814,5,23,0,2,0,0.258064516,0,0,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,2
0x4497b845f4f26c8421a24b674aba754ebc28ab2e_ShitcoinCash.sol,0.05835294,18,26,0,11,0,0,0,0,0.692307692,25,2,0.057692308,8,0.16,0.571428571,0.346153846,1.625,3,0.103585657
0x6a2dc5eaea3c34ddf8d6eb19bb0ebe5f278f4fd5_ShitToken.sol,0.05331928,0,15,5,1,0,0.2,0,0,0.6,27,1,0.283333333,10,0.185185185,0.833333333,0.218181818,1,4,0.177304965
0x7c84e62859d0715eb77d1b1c4154ecd6abb21bec_ShpingCoin.sol,0.06968382,0,15,0,0,0,0,0,0,0.866666667,12,0,0.047619048,15,0.666666667,0,0.071428571,0,6,0.111111111
0x06483d0742a254fcc92f7240b92a9e728da377b0_ShrimpFarmer.sol,0.02826418,0,16,0,1,0,0.19047619,0,0,0.666666667,12,0,0,0,0.333333333,0,0.285714286,0.1,0,0.954545455
0x8c79b780fa39e183C9eA25f70d1351161f86594e_shrimpyramid.sol,0.05117198,5,23,0,2,0,0.258064516,0,2,0.64516129,19,1,0.06185567,15,0.315789474,0,0.283783784,0.12,5,3.1
0x18293de649fb8d8e1c8824abd214f7480c61e4a4_ShroomeryFarmer.sol,0.02607934,0,14,0,1,0,0.210526316,0,0,0.736842105,10,0,0,0,0.4,0,0.3,0.1,0,0.863636364
0x84eeca28082982abd1d68eadf2c5f509dd181bad_ShroomFarmer.sol,0.02607934,0,14,0,1,0,0.210526316,0,0,0.736842105,10,0,0,0,0.4,0,0.3,0.1,0,0.863636364
0x9e04b3f332e9bcd942c702c3ee3260621f9f7032_SIE_DE_301201.sol,0.01842176,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0xbfc70f2151b471794422fd06480933192f3da674_SIE_DE_301202.sol,0.01842304,0,4,0,0,0,0,0,0,0.75,6,0,0.111111111,6,0.5,0,0,0,2,0.097560976
0x5101067e64f9e564bed7dd9c7378d7cc9dd5f550_SilverMoon.sol,0.05571414,5,22,0,1,0,0.266666667,0,0,0.666666667,20,1,0.071428571,15,0.3,0,0.2625,0.12,5,1
0xCc27ce64cf6F807CEBFac616CCFe512641fa503d_SIMPLE_PIGGY_BANK.sol,0.00611802,0,3,0,0,0,0,0,0,0,3,0,0,0,0.333333333,0,0,0,0,0.1
0x2c1ae3787f6adbc41a51e848799a967a07ddeed0_Simple_SHA3_Test.sol,0.00750388,0,4,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0.142857143
0xB60CfC056A3F201ce4F421655d5FcB535B8d7Ca5_SimpleBanners.sol,0.02465608,0,9,0,0,0,0.1,0,0,0.4,2,0,0,0,0,0,0.285714286,0,1,0.091743119
0x339f0a7ec421e751d3727be6c83492c56979b408_SimpleERC20Token.sol,0.0180074,0,12,0,0,0,0.210526316,0,0,0.842105263,8,0,0.138888889,6,0.375,0,0.181818182,2,2,0
0x29e577a56e32cb79442efb8c9275b46e6616951d_SimpleEscrow.sol,0.01422114,0,6,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.155555556
0x34451639027d2a4e4ef42de0efc74073a4212a20_SimpleEscrow.sol,0.01422114,0,6,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.155555556
0x2c9eb11db6b0dcb18fe8644003ee53f6b4588341_SimpleEthBank.sol,0.01210186,0,6,0,0,0,0,0,0,0.142857143,3,0,0,7,0.666666667,0,0.272727273,0,3,0.179487179
0xd2Be917aFD50b81b585A5a96866658f9F90D811B_SimpleEthBank.sol,0.01243304,0,6,0,0,0,0,0,0,0.142857143,3,0,0,7,0.666666667,0,0.230769231,0,3,0.170731707
0x3e168b27d7650a5b1252ce61750fadc1ceff658c_SimpleInvest.sol,0.0036955,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.083333333
